[0.000000] (-) TimerEvent: {}
[0.000663] (trover_communication) JobQueued: {'identifier': 'trover_communication', 'dependencies': OrderedDict()}
[0.720377] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/docs/images/gazebo_01.png\n'}
[0.720437] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/docs/images/gzweb_aws_house.png\n'}
[0.720494] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/package.xml\n'}
[0.720550] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/LICENSE\n'}
[0.720604] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/routes\n'}
[0.720662] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/routes/route.yaml\n'}
[0.720721] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/ament_index/resource_index/package_run_dependencies/trover_description\n'}
[0.720774] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/ament_index/resource_index/parent_prefix_path/trover_description\n'}
[0.720918] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/environment/ament_prefix_path.sh\n'}
[0.721247] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/environment/ament_prefix_path.dsv\n'}
[0.721531] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/environment/path.sh\n'}
[0.721764] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/environment/path.dsv\n'}
[0.722169] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/local_setup.bash\n'}
[0.722477] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/local_setup.sh\n'}
[0.722759] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/local_setup.zsh\n'}
[0.723013] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/local_setup.dsv\n'}
[0.723290] (trover_description) StdoutLine: {'line': b'-- Installing: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/package.dsv\n'}
[0.723989] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/ament_index/resource_index/packages/trover_description\n'}
[0.724412] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/cmake/trover_descriptionConfig.cmake\n'}
[0.724617] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/cmake/trover_descriptionConfig-version.cmake\n'}
[0.724879] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/package.xml\n'}
[0.745232] (trover_description) CommandEnded: {'returncode': 0}
[0.764089] (-) TimerEvent: {}
[0.830599] (trover_description) JobEnded: {'identifier': 'trover_description', 'rc': 0}
[0.833824] (trover_slam) JobStarted: {'identifier': 'trover_slam'}
[0.868073] (-) TimerEvent: {}
[0.971227] (-) TimerEvent: {}
[1.170329] (-) TimerEvent: {}
[1.293828] (-) TimerEvent: {}
[1.346818] (trover_navigation) Command: {'cmd': ['/usr/bin/python3', '-W', 'ignore:setup.py install is deprecated', '-W', 'ignore:easy_install command is deprecated', 'setup.py', 'egg_info', '--egg-base', '../../build/trover_navigation', 'build', '--build-base', '/home/elizabeth/MREN203_Trover/build/trover_navigation/build', 'install', '--record', '/home/elizabeth/MREN203_Trover/build/trover_navigation/install.log', '--single-version-externally-managed', 'install_data'], 'cwd': '/home/elizabeth/MREN203_Trover/src/trover_navigation', 'env': {'LESSOPEN': '| /usr/bin/lesspipe %s', 'LANGUAGE': 'en_CA:en', 'USER': 'elizabeth', 'XDG_SESSION_TYPE': 'wayland', 'SHLVL': '1', 'LD_LIBRARY_PATH': '/usr/lib/x86_64-linux-gnu/gazebo-11/plugins:/opt/ros/humble/opt/rviz_ogre_vendor/lib:/opt/ros/humble/lib/x86_64-linux-gnu:/opt/ros/humble/lib', 'HOME': '/home/elizabeth', 'DESKTOP_SESSION': 'ubuntu', 'ROS_PYTHON_VERSION': '3', 'GNOME_SHELL_SESSION_MODE': 'ubuntu', 'GTK_MODULES': 'gail:atk-bridge', 'DBUS_STARTER_BUS_TYPE': 'session', 'SYSTEMD_EXEC_PID': '1238', 'DBUS_SESSION_BUS_ADDRESS': 'unix:path=/run/user/1000/bus,guid=2ce1d7a0a052d2238d7ef79069b88755', 'COLORTERM': 'truecolor', 'IM_CONFIG_PHASE': '1', 'WAYLAND_DISPLAY': 'wayland-0', 'ROS_DISTRO': 'humble', 'LOGNAME': 'elizabeth', '_': '/usr/bin/colcon', 'ROS_VERSION': '2', 'XDG_SESSION_CLASS': 'user', 'USERNAME': 'elizabeth', 'TERM': 'xterm-256color', 'GNOME_DESKTOP_SESSION_ID': 'this-is-deprecated', 'ROS_LOCALHOST_ONLY': '0', 'PATH': '/opt/ros/humble/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin:/snap/bin', 'SESSION_MANAGER': 'local/elizabeth-VirtualBox:@/tmp/.ICE-unix/1238,unix/elizabeth-VirtualBox:/tmp/.ICE-unix/1238', 'XDG_MENU_PREFIX': 'gnome-', 'GNOME_TERMINAL_SCREEN': '/org/gnome/Terminal/screen/82206037_6d05_40d7_b29a_9d63bb672cc9', 'GNOME_SETUP_DISPLAY': ':1', 'XDG_RUNTIME_DIR': '/run/user/1000', 'DISPLAY': ':0', 'LANG': 'en_US.UTF-8', 'XDG_CURRENT_DESKTOP': 'ubuntu:GNOME', 'XMODIFIERS': '@im=ibus', 'XDG_SESSION_DESKTOP': 'ubuntu', 'XAUTHORITY': '/run/user/1000/.mutter-Xwaylandauth.HZDEM3', 'LS_COLORS': 'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=00:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arc=01;31:*.arj=01;31:*.taz=01;31:*.lha=01;31:*.lz4=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.tzo=01;31:*.t7z=01;31:*.zip=01;31:*.z=01;31:*.dz=01;31:*.gz=01;31:*.lrz=01;31:*.lz=01;31:*.lzo=01;31:*.xz=01;31:*.zst=01;31:*.tzst=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.alz=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.cab=01;31:*.wim=01;31:*.swm=01;31:*.dwm=01;31:*.esd=01;31:*.jpg=01;35:*.jpeg=01;35:*.mjpg=01;35:*.mjpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.webp=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.m4a=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.oga=00;36:*.opus=00;36:*.spx=00;36:*.xspf=00;36:', 'GNOME_TERMINAL_SERVICE': ':1.97', 'SSH_AGENT_LAUNCHER': 'gnome-keyring', 'SSH_AUTH_SOCK': '/run/user/1000/keyring/ssh', 'AMENT_PREFIX_PATH': '/opt/ros/humble', 'SHELL': '/bin/bash', 'QT_ACCESSIBILITY': '1', 'GDMSESSION': 'ubuntu', 'LESSCLOSE': '/usr/bin/lesspipe %s %s', 'QT_IM_MODULE': 'ibus', 'PWD': '/home/elizabeth/MREN203_Trover/build/trover_navigation', 'LC_ALL': 'en_US.UTF-8', 'XDG_CONFIG_DIRS': '/etc/xdg/xdg-ubuntu:/etc/xdg', 'DBUS_STARTER_ADDRESS': 'unix:path=/run/user/1000/bus,guid=2ce1d7a0a052d2238d7ef79069b88755', 'XDG_DATA_DIRS': '/usr/share/ubuntu:/usr/local/share/:/usr/share/:/var/lib/snapd/desktop', 'PYTHONPATH': '/home/elizabeth/MREN203_Trover/build/trover_navigation/prefix_override:/usr/lib/python3/dist-packages/colcon_core/task/python/colcon_distutils_commands:/home/elizabeth/MREN203_Trover/install/trover_navigation/lib/python3.10/site-packages:/opt/ros/humble/lib/python3.10/site-packages:/opt/ros/humble/local/lib/python3.10/dist-packages', 'COLCON': '1', 'VTE_VERSION': '6800'}, 'shell': False}
[1.651057] (-) TimerEvent: {}
[1.654186] (trover_navigation) StdoutLine: {'line': b'running egg_info\n'}
[1.659056] (trover_navigation) StdoutLine: {'line': b'writing ../../build/trover_navigation/trover_navigation.egg-info/PKG-INFO\n'}
[1.676110] (trover_navigation) StdoutLine: {'line': b'writing dependency_links to ../../build/trover_navigation/trover_navigation.egg-info/dependency_links.txt\n'}
[1.676336] (trover_navigation) StdoutLine: {'line': b'writing entry points to ../../build/trover_navigation/trover_navigation.egg-info/entry_points.txt\n'}
[1.679939] (trover_navigation) StdoutLine: {'line': b'writing requirements to ../../build/trover_navigation/trover_navigation.egg-info/requires.txt\n'}
[1.686820] (trover_navigation) StdoutLine: {'line': b'writing top-level names to ../../build/trover_navigation/trover_navigation.egg-info/top_level.txt\n'}
[1.713261] (trover_navigation) StdoutLine: {'line': b"reading manifest file '../../build/trover_navigation/trover_navigation.egg-info/SOURCES.txt'\n"}
[1.715018] (trover_navigation) StdoutLine: {'line': b"writing manifest file '../../build/trover_navigation/trover_navigation.egg-info/SOURCES.txt'\n"}
[1.715455] (trover_navigation) StdoutLine: {'line': b'running build\n'}
[1.715560] (trover_navigation) StdoutLine: {'line': b'running build_py\n'}
[1.715656] (trover_navigation) StdoutLine: {'line': b'running install\n'}
[1.718146] (trover_navigation) StdoutLine: {'line': b'running install_lib\n'}
[1.718277] (trover_navigation) StdoutLine: {'line': b'running install_data\n'}
[1.718352] (trover_navigation) StdoutLine: {'line': b'running install_egg_info\n'}
[1.772469] (trover_navigation) StdoutLine: {'line': b"removing '/home/elizabeth/MREN203_Trover/install/trover_navigation/lib/python3.10/site-packages/trover_navigation-0.0.0-py3.10.egg-info' (and everything under it)\n"}
[1.772730] (-) TimerEvent: {}
[1.772904] (trover_navigation) StdoutLine: {'line': b'Copying ../../build/trover_navigation/trover_navigation.egg-info to /home/elizabeth/MREN203_Trover/install/trover_navigation/lib/python3.10/site-packages/trover_navigation-0.0.0-py3.10.egg-info\n'}
[1.772992] (trover_navigation) StdoutLine: {'line': b'running install_scripts\n'}
[1.798183] (trover_navigation) StdoutLine: {'line': b"writing list of installed files to '/home/elizabeth/MREN203_Trover/build/trover_navigation/install.log'\n"}
[1.863695] (trover_navigation) CommandEnded: {'returncode': 0}
[1.873019] (-) TimerEvent: {}
[1.919495] (trover_navigation) JobEnded: {'identifier': 'trover_navigation', 'rc': 0}
[1.921752] (trover_state_estimation) JobStarted: {'identifier': 'trover_state_estimation'}
[1.975342] (-) TimerEvent: {}
[2.308668] (-) TimerEvent: {}
[2.346497] (trover_slam) Command: {'cmd': ['/usr/bin/python3', '-W', 'ignore:setup.py install is deprecated', '-W', 'ignore:easy_install command is deprecated', 'setup.py', 'egg_info', '--egg-base', '../../build/trover_slam', 'build', '--build-base', '/home/elizabeth/MREN203_Trover/build/trover_slam/build', 'install', '--record', '/home/elizabeth/MREN203_Trover/build/trover_slam/install.log', '--single-version-externally-managed', 'install_data'], 'cwd': '/home/elizabeth/MREN203_Trover/src/trover_slam', 'env': {'LESSOPEN': '| /usr/bin/lesspipe %s', 'LANGUAGE': 'en_CA:en', 'USER': 'elizabeth', 'XDG_SESSION_TYPE': 'wayland', 'SHLVL': '1', 'LD_LIBRARY_PATH': '/usr/lib/x86_64-linux-gnu/gazebo-11/plugins:/opt/ros/humble/opt/rviz_ogre_vendor/lib:/opt/ros/humble/lib/x86_64-linux-gnu:/opt/ros/humble/lib', 'HOME': '/home/elizabeth', 'DESKTOP_SESSION': 'ubuntu', 'ROS_PYTHON_VERSION': '3', 'GNOME_SHELL_SESSION_MODE': 'ubuntu', 'GTK_MODULES': 'gail:atk-bridge', 'DBUS_STARTER_BUS_TYPE': 'session', 'SYSTEMD_EXEC_PID': '1238', 'DBUS_SESSION_BUS_ADDRESS': 'unix:path=/run/user/1000/bus,guid=2ce1d7a0a052d2238d7ef79069b88755', 'COLORTERM': 'truecolor', 'IM_CONFIG_PHASE': '1', 'WAYLAND_DISPLAY': 'wayland-0', 'ROS_DISTRO': 'humble', 'LOGNAME': 'elizabeth', '_': '/usr/bin/colcon', 'ROS_VERSION': '2', 'XDG_SESSION_CLASS': 'user', 'USERNAME': 'elizabeth', 'TERM': 'xterm-256color', 'GNOME_DESKTOP_SESSION_ID': 'this-is-deprecated', 'ROS_LOCALHOST_ONLY': '0', 'PATH': '/opt/ros/humble/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin:/snap/bin', 'SESSION_MANAGER': 'local/elizabeth-VirtualBox:@/tmp/.ICE-unix/1238,unix/elizabeth-VirtualBox:/tmp/.ICE-unix/1238', 'XDG_MENU_PREFIX': 'gnome-', 'GNOME_TERMINAL_SCREEN': '/org/gnome/Terminal/screen/82206037_6d05_40d7_b29a_9d63bb672cc9', 'GNOME_SETUP_DISPLAY': ':1', 'XDG_RUNTIME_DIR': '/run/user/1000', 'DISPLAY': ':0', 'LANG': 'en_US.UTF-8', 'XDG_CURRENT_DESKTOP': 'ubuntu:GNOME', 'XMODIFIERS': '@im=ibus', 'XDG_SESSION_DESKTOP': 'ubuntu', 'XAUTHORITY': '/run/user/1000/.mutter-Xwaylandauth.HZDEM3', 'LS_COLORS': 'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=00:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arc=01;31:*.arj=01;31:*.taz=01;31:*.lha=01;31:*.lz4=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.tzo=01;31:*.t7z=01;31:*.zip=01;31:*.z=01;31:*.dz=01;31:*.gz=01;31:*.lrz=01;31:*.lz=01;31:*.lzo=01;31:*.xz=01;31:*.zst=01;31:*.tzst=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.alz=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.cab=01;31:*.wim=01;31:*.swm=01;31:*.dwm=01;31:*.esd=01;31:*.jpg=01;35:*.jpeg=01;35:*.mjpg=01;35:*.mjpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.webp=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.m4a=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.oga=00;36:*.opus=00;36:*.spx=00;36:*.xspf=00;36:', 'GNOME_TERMINAL_SERVICE': ':1.97', 'SSH_AGENT_LAUNCHER': 'gnome-keyring', 'SSH_AUTH_SOCK': '/run/user/1000/keyring/ssh', 'AMENT_PREFIX_PATH': '/opt/ros/humble', 'SHELL': '/bin/bash', 'QT_ACCESSIBILITY': '1', 'GDMSESSION': 'ubuntu', 'LESSCLOSE': '/usr/bin/lesspipe %s %s', 'QT_IM_MODULE': 'ibus', 'PWD': '/home/elizabeth/MREN203_Trover/build/trover_slam', 'LC_ALL': 'en_US.UTF-8', 'XDG_CONFIG_DIRS': '/etc/xdg/xdg-ubuntu:/etc/xdg', 'DBUS_STARTER_ADDRESS': 'unix:path=/run/user/1000/bus,guid=2ce1d7a0a052d2238d7ef79069b88755', 'XDG_DATA_DIRS': '/usr/share/ubuntu:/usr/local/share/:/usr/share/:/var/lib/snapd/desktop', 'PYTHONPATH': '/home/elizabeth/MREN203_Trover/build/trover_slam/prefix_override:/usr/lib/python3/dist-packages/colcon_core/task/python/colcon_distutils_commands:/home/elizabeth/MREN203_Trover/install/trover_slam/lib/python3.10/site-packages:/opt/ros/humble/lib/python3.10/site-packages:/opt/ros/humble/local/lib/python3.10/dist-packages', 'COLCON': '1', 'VTE_VERSION': '6800'}, 'shell': False}
[2.421497] (-) TimerEvent: {}
[2.651847] (trover_slam) StdoutLine: {'line': b'running egg_info\n'}
[2.652085] (-) TimerEvent: {}
[2.662361] (trover_slam) StdoutLine: {'line': b'writing ../../build/trover_slam/trover_slam.egg-info/PKG-INFO\n'}
[2.665898] (trover_slam) StdoutLine: {'line': b'writing dependency_links to ../../build/trover_slam/trover_slam.egg-info/dependency_links.txt\n'}
[2.667820] (trover_slam) StdoutLine: {'line': b'writing entry points to ../../build/trover_slam/trover_slam.egg-info/entry_points.txt\n'}
[2.673155] (trover_slam) StdoutLine: {'line': b'writing requirements to ../../build/trover_slam/trover_slam.egg-info/requires.txt\n'}
[2.678598] (trover_slam) StdoutLine: {'line': b'writing top-level names to ../../build/trover_slam/trover_slam.egg-info/top_level.txt\n'}
[2.681676] (trover_slam) StdoutLine: {'line': b"reading manifest file '../../build/trover_slam/trover_slam.egg-info/SOURCES.txt'\n"}
[2.695313] (trover_slam) StdoutLine: {'line': b"writing manifest file '../../build/trover_slam/trover_slam.egg-info/SOURCES.txt'\n"}
[2.698285] (trover_slam) StdoutLine: {'line': b'running build\n'}
[2.698693] (trover_slam) StdoutLine: {'line': b'running build_py\n'}
[2.698995] (trover_slam) StdoutLine: {'line': b'running install\n'}
[2.703595] (trover_slam) StdoutLine: {'line': b'running install_lib\n'}
[2.703859] (trover_slam) StdoutLine: {'line': b'running install_data\n'}
[2.705563] (trover_slam) StdoutLine: {'line': b'running install_egg_info\n'}
[2.713665] (trover_slam) StdoutLine: {'line': b"removing '/home/elizabeth/MREN203_Trover/install/trover_slam/lib/python3.10/site-packages/trover_slam-0.0.0-py3.10.egg-info' (and everything under it)\n"}
[2.714767] (trover_slam) StdoutLine: {'line': b'Copying ../../build/trover_slam/trover_slam.egg-info to /home/elizabeth/MREN203_Trover/install/trover_slam/lib/python3.10/site-packages/trover_slam-0.0.0-py3.10.egg-info\n'}
[2.743886] (trover_slam) StdoutLine: {'line': b'running install_scripts\n'}
[2.744145] (trover_slam) StdoutLine: {'line': b"writing list of installed files to '/home/elizabeth/MREN203_Trover/build/trover_slam/install.log'\n"}
[2.800990] (-) TimerEvent: {}
[2.804358] (trover_slam) CommandEnded: {'returncode': 0}
[2.852216] (trover_slam) JobEnded: {'identifier': 'trover_slam', 'rc': 0}
[2.857015] (trover_communication) JobStarted: {'identifier': 'trover_communication'}
[2.911119] (-) TimerEvent: {}
[3.043672] (-) TimerEvent: {}
[3.168043] (-) TimerEvent: {}
[3.268654] (-) TimerEvent: {}
